sam-url,opportunity_id,filename,filetype,local_path,detected_doc_type,summary,model,run_id
https://sam.gov/workspace/contract/opp/bbb459c5726348fda8e970e2b2856543/view,bbb459c5726348fda8e970e2b2856543,36C24926Q0031 0002_2.pdf,pdf,bbb459c5726348fda8e970e2b2856543/36C24926Q0031 0002_2.pdf, Solicitation / RFP / RFQ,"**Detected Document Type:** Solicitation / RFP / RFQ

### Purpose & Scope:
This document is Solicitation No. 36C24926Q0031 issued by the Department of Veterans Affairs, Network Contracting Office 9. The requirement is for the monthly inspection, testing, and maintenance services for portable fire extinguishers located at the VAMC Memphis facilities and associated vehicles.

### Key Requirements:
*   **Scope of Work:** Monthly inspection, testing, and maintenance of portable fire extinguishers (Item 0001).
*   **Compliance Standards:** Must adhere strictly to the latest editions of NFPA 10 (Chapters 7 & 8), NFPA 96 (Chapter 11), and OSHA 1910.157(e)(2).
*   **Maintenance Details:** Includes thorough examination of mechanical parts, agent, and seals. Rechargeable extinguishers require tamper seal removal/reinstallation. Specific procedures for six-year maintenance (emptying stored-pressure extinguishers) and recharging after use are mandated.
*   **Hydrostatic Testing:** Contractor must possess its own facility, use trained personnel, and follow OSHA/NFPA 10. Testing must use water or non-compressible fluid (not air as the sole medium).
*   **Hood Cleaning:** Quarterly cleaning required for eleven (10) Ansul systems, with required NFPA 96 stickers/plates attached.
*   **Reporting:** Submit detailed reports of all maintenance/servicing to the Contracting Officer’s Representative (COR). All generated records become government property.
*   **Inspection/Barcoding:** Use the VAMC Memphis bar code system; COR updates daily.
*   **Security/Training:** Employees must check in daily, wear ID above the waist, and complete mandatory VA Privacy Training (VA20939 TMS) prior to starting work.
*   **Hours of Operation:** Services are performed Monday–Thursday, 7:30 am – 3:30 pm. Contractor must schedule inspections with Fire Safety.

### Contract Details:
*   **Contract Type:** Commercial Item Acquisition (incorporates FAR 52.212-1 and 52.212-4).
*   **Period of Performance (Base POP):** November 1, 2025, through September 30, 2026.
*   **Invoicing:** Monthly, in arrears, submitted electronically via FSC e-Invoicing.
*   **FAR Clauses:** Incorporates FAR 52.212-1, 52.212-4. FAR 52.212-3 and 52.212-5 are attached.
*   **Order of Precedence (Highest to Lowest):** Schedule of supplies/services, key clauses (Assignments, Disputes, Payments), FAR 52.212-5, Addenda, Solicitation provisions, other paragraphs, SF 1449, other documents/attachments, Specification.

### Eligibility & Set-Aside:
*   **Acquisition Type:** Unrestricted.
*   **NAICS Code:** 811310.
*   **Size Standard:** \$12.5 Million NET.
*   **Subcontracting:** Contractor requires prior approval before engaging subcontractors that involve disclosing contract information/records.

### Submission & Evaluation:
*   **Evaluation Factors:** Price, Experience (relevancy, recency, magnitude, VA campus), and Past Performance (CPARS, reference checks).
*   **Proposal Submission:** Offers must be signed/dated, include solicitation number, technical description, pricing, and acknowledgment of amendments.
*   **Price Firmness:** Offerors must hold prices firm for **30 calendar days** from the receipt date.
*   **Representations/Certifications:** Offerors must complete required representations (e.g., business status, Buy American, Section 889 compliance) unless current annual SAM representations suffice.

### Important Dates:
*   **Questions Due:** No later than 2:00 pm CT on October 24, 2025.
*   **Offer Due Date/Time:** 10:00 am CDT on October 29, 2025.
*   **Contact:** Elyse ""Nicole"" McVey at Elyse.McVey@va.gov.
*   **Place of Performance:** Lt. Col. Luke Weathers, Jr. VAMC, Memphis, TN.",gemini-flash-lite-latest,20251105-045210
https://sam.gov/workspace/contract/opp/bbb459c5726348fda8e970e2b2856543/view,bbb459c5726348fda8e970e2b2856543,36C24926Q0031_2.pdf,pdf,bbb459c5726348fda8e970e2b2856543/36C24926Q0031_2.pdf, Solicitation / RFP / RFQ,"**Detected Document Type:** Solicitation / RFP / RFQ

### Purpose & Scope:
This document is a solicitation (RFQ) issued by the Department of Veterans Affairs, Network Contracting Office 9, for the monthly inspection, testing, and maintenance of portable fire extinguishers located at VAMC Memphis facilities and associated vehicles. The requirement is for Contract Item (0001): Fire Extinguisher Inspection and Maintenance.

### Key Requirements:
*   **Scope of Work:** Monthly inspection, testing, and maintenance of portable fire extinguishers.
*   **Compliance Standards:** Must adhere strictly to the latest editions of NFPA 10 (Chapters 7 & 8), NFPA 96 (Chapter 11), and OSHA 1910.157(e)(2).
*   **Maintenance Tasks:** Includes thorough examination of mechanical parts, agent, and seals; removal/reinstallation of tamper seals on rechargeable units; six-year maintenance (emptying/recharging stored-pressure extinguishers using a halon closed recovery system); recharging after use; and hydrostatic testing (contractor must have own facility).
*   **Specialized Tasks:** Quarterly hood cleaning for eleven (10) Ansul systems, requiring attachment of NFPA 96 stickers/plates.
*   **Reporting/Inspection:** Use the VAMC Memphis bar code system. Documentation requires month, day, and year. COR runs a final report for contractor inspector certification. All maintenance records become government property upon contract completion.
*   **Staffing/Security:** Employees must check in daily, wear ID above the waist, and complete mandatory VA Privacy Training (VA20939 TMS) prior to work commencement.
*   **Hours of Operation:** Services are performed Monday–Thursday, 7:30 am – 3:30 pm. Contractor must schedule inspections with Fire Safety.

### Contract Details:
*   **Contract Type:** Not explicitly stated as firm-fixed-price, but implied by the nature of the service requirement. FAR 52.212-4 (Commercial Items) is incorporated.
*   **Period of Performance (Base POP):** November 1, 2025, through September 30, 2026.
*   **Place of Performance:** Lt. Col. Luke Weathers, Jr. VAMC, Memphis, TN.
*   **Invoicing:** Monthly, in arrears, submitted electronically via FSC e-Invoicing.

### Eligibility & Set-Aside:
*   **Acquisition Type:** Unrestricted.
*   **NAICS Code:** 811310.
*   **Size Standard:** \$12.5 Million NET.
*   **Subcontracting:** Contractor requires prior written approval before engaging subcontractors that involve disclosing contract information or records.

### Submission & Evaluation:
*   **Evaluation Factors:** Price, Experience (relevancy, recency, magnitude, and VA campus experience), and Past Performance (CPARS, reference checks).
*   **Proposal Content:** Must include solicitation number, offeror details, technical description, pricing, and acknowledgment of amendments. Prices must be held firm for **30 calendar days** from the receipt date.
*   **FAR Clauses:** Incorporates by reference FAR 52.212-1 and 52.212-4. FAR 52.212-3 and 52.212-5 are attached.
*   **Service Contract Act (SCA):** Wage Determination No.: 2015-4673, Revision No.: 29 (Last Revision: 07/08/2025). Applicable area includes counties in AR, MS, and TN. Minimum wage under EO 14026 is \$17.75/hour (or higher listed rate). Health & Welfare rate is \$5.09/hr for EO 13706 contracts.

### Important Dates:
*   **Deadline for Questions:** No later than 2:00 pm CT on October 24, 2025.
*   **Offer Due Date/Time:** October 29, 2025, at 10:00 am CDT.
*   **Contact:** Elyse ""Nicole"" McVey at Elyse.McVey@va.gov.",gemini-flash-lite-latest,20251105-045210
https://sam.gov/workspace/contract/opp/bbb459c5726348fda8e970e2b2856543/view,bbb459c5726348fda8e970e2b2856543,36C24926Q0031 0001_1.pdf,pdf,bbb459c5726348fda8e970e2b2856543/36C24926Q0031 0001_1.pdf,Amendment / Modification Notice,"Detected Document Type: Amendment / Modification Notice

**Amendment Number:** 0001

**Summary of Changes:**
This document is Amendment 0001 to Solicitation Number 36C24926Q0031.

*   **Purpose:** The modification is issued to provide answers to vendor questions (Q&A).
*   **Offer Due Date Extension:** The hour and date for receipt of Offers is **EXTENDED to: 11-05-2025 10:00 AM CST**.
*   **Submission Instructions:** Quotes are due by 10:00 AM CT November 5, 2025, to Elyse.McVey@va.gov.

**Effect on Proposal Requirements:**
The primary effect is the extension of the due date. The document also provides critical clarifications regarding the scope of work, which offerors must incorporate into their proposals:

*   **Total Extinguishers:** 687 total extinguishers are present at the facility.
*   **Servicing vs. Swapping:** Servicing existing extinguishers is the first option; however, the government will allow swapping out for new extinguishers if required.
*   **Hydrostatic Testing:** Subcontracting hydrostatic testing is permitted.
*   **Inspections:** Monthly inspections are required, and **Annual inspection is still required** (contrary to initial interpretation of the SOW).
*   **Vehicle Extinguishers:** Approximately 90 extinguishers are on vehicles, located at Nonconnah HPBC and Phelan sites. The COR will accompany the contractor to these two sites.
*   **Hood Cleaning:** Quarterly hood cleaning is required for **eight (8)** Ansul systems (both inspection/cleaning of hood/filters/traps and inspection of the suppression system are required).
*   **Pricing:** The price should be included as one CLIN, which can be billed monthly in arrears.
*   **Locations:** The contract covers 5 buildings plus the Fisher House, including the main VAMC, Nonconnah HPBC, and Phelan Avenue VA Clinic.

Except as provided herein, all other terms and conditions of the original solicitation remain unchanged.",gemini-flash-lite-latest,20251105-045210
https://sam.gov/workspace/contract/opp/bbb459c5726348fda8e970e2b2856543/view,bbb459c5726348fda8e970e2b2856543,36C24926Q0031.pdf,pdf,bbb459c5726348fda8e970e2b2856543/36C24926Q0031.pdf,Amendment / Modification Notice,"Detected Document Type: Amendment / Modification Notice

**Amendment Number:** 0002

**Summary of Changes:**
This modification serves two primary purposes:
1. To offer a site visit opportunity.
2. To extend the deadline for the receipt of offers (quotes).

**Effect on Proposal Requirements:**
*   **Offer Due Date Extended:** The hour and date for receipt of Offers is extended to **11-12-2025 at 10:00 AM CST**.
*   **Site Visit Scheduled:** A site visit is offered on **Thursday, November 6, 2025, at 2:00 PM CT**.
    *   **Location:** Meet at the main entrance of the hospital by the parking garage.
    *   **POC:** Chere Taylor, Chere.Taylor@va.gov or 901-498-4062.
*   **Submission Location:** Quotes are now due to Elyse.McVey@va.gov.

**General Information:**
*   This amendment relates to Solicitation Number **36C24926Q0031**.
*   All terms and conditions of the original solicitation remain unchanged except as explicitly modified herein.
*   Offerors must acknowledge receipt of this amendment.",gemini-flash-lite-latest,20251105-045210
https://sam.gov/workspace/contract/opp/bbb459c5726348fda8e970e2b2856543/view,bbb459c5726348fda8e970e2b2856543,36C24926Q0031 0002.pdf,pdf,bbb459c5726348fda8e970e2b2856543/36C24926Q0031 0002.pdf,Amendment / Modification Notice,"Detected Document Type: Amendment / Modification Notice

**Amendment Number:** 0002

**Summary of Changes:**
This modification serves two purposes: to offer a site visit and to extend the solicitation deadline.

*   **Solicitation Extension:** The hour and date for receipt of Offers is **EXTENDED** to: **11-12-2025 10:00 AM CST**.
*   **Site Visit Offered:** A site visit is scheduled for **Thursday, November 6, 2025 at 2:00 PM CT**.
    *   **Location:** Meet at the main entrance of the hospital by the parking garage.
    *   **POC:** Chere Taylor, Chere.Taylor@va.gov or 901-498-4062.

**Effect on Proposal Requirements:**
*   The deadline for submitting quotes is now November 12, 2025, at 10:00 AM CT, submitted to Elyse.McVey@va.gov.
*   Offerors who desire to change an already submitted offer based on this amendment must do so via letter or electronic communication referencing the solicitation and this amendment, and it must be received prior to the new opening hour and date.
*   Except as provided herein, all other terms and conditions of the original solicitation remain unchanged.",gemini-flash-lite-latest,20251105-045210
https://sam.gov/workspace/contract/opp/bbb459c5726348fda8e970e2b2856543/view,bbb459c5726348fda8e970e2b2856543,36C24926Q0031 0001.pdf,pdf,bbb459c5726348fda8e970e2b2856543/36C24926Q0031 0001.pdf,Amendment / Modification Notice,"Detected Document Type: Amendment / Modification Notice

**Amendment Number:** 0001

**Summary of Changes:**
This document serves as an amendment to solicitation 36C24926Q0031 and modifies the contract/order if applicable. The primary purposes are to offer a site visit and extend the solicitation deadline.

*   **Site Visit Offered:** Thursday, November 6, 2025, at 2:00 PM CT.
    *   **Location:** Main entrance of the hospital by the parking garage.
    *   **POC:** Chere Taylor, Chere.Taylor@va.gov or 901-498-4062.

**Effect on Proposal Requirements:**
*   **Receipt of Offers Extended:** The hour and date for receipt of offers is extended to **November 12, 2025, 10:00 AM CST**.
*   **Submission Location/Method:** Quotes are now due no later than 10:00 AM CT November 12, 2025, to Elyse.McVey@va.gov.
*   **General Terms:** Except as provided herein, all terms and conditions of the original solicitation remain unchanged. Offerors must acknowledge receipt of this amendment.",gemini-flash-lite-latest,20251105-045210
https://sam.gov/workspace/contract/opp/0202c6a52eba42dc8ce29e9958c2a2b1/view,0202c6a52eba42dc8ce29e9958c2a2b1,HT0038-25-S-C002 - Notice of Availability - Customer Care_ 04NOV25.docx,docx,0202c6a52eba42dc8ce29e9958c2a2b1/HT0038-25-S-C002 - Notice of Availability - Customer Care_ 04NOV25.docx,Solicitation / RFP / RFQ,"Detected Document Type: Solicitation / RFP / RFQ

**Purpose & Scope:**
This document is a Notice of Availability (NoA) for a Commercial Solutions Opening (CSO) under the authority of 10 U.S.C. § 4022, seeking prototype projects related to enhancing Customer Care activities for the Defense Health Agency (DHA) and the Military Health System (MHS). The goal is to rapidly develop and procure solutions to support the Customer Care Foundational Platform, which is currently not designed or established. Multiple awards are anticipated.

**Key Requirements:**
The core objective is to address the problem that current Customer Care capabilities often limit technology adoption velocity, despite high spending on change management. The Government hypothesizes that current high-touch practices are ineffective and expensive. Solutions must address fundamental prototype questions related to industry partners, customer definition, instrumentation, reducing reliance on legacy ITSM (e.g., tickets), and maximizing self-service.

*   **Areas of Interest Include:** Proactive, multi-discipline service management; embedding customer experience via design principles; insight-driven approaches; emerging neural technologies (ML, GenAI); Customer Care ""Operating Systems""; and maximizing User Self-Service.
*   **Mandatory Submission Criteria (for merit):** Solutions must demonstrate **Advancement** (improvement over status quo), **Learning** (addressing a hypothesis/question objectively), **Adjusting** (mechanisms for real-time adjustment without new funding), and **Solutions** (specific, measurable outcomes, not just levels of effort).

**Contract Details:**
*   **Authority:** Other Transaction Agreements (OTAs) under 10 U.S.C. § 4022 for prototype projects.
*   **Follow-on Potential:** Successful prototype projects may be selected for a follow-on production agreement or contract pursuant to 10 U.S.C. § 4022(f).
*   **Pricing:** Flexible pricing arrangements appropriate for the proposed solution will be utilized; payment for ""insights and successes"" rather than just labor is suggested as a potential model.

**Eligibility & Set-Aside:**
*   This CSO satisfies the requirement for competitive procedures under 10 U.S.C. § 4022(b)(2).
*   Unless specified otherwise in a Season Notice, there are no restrictions on who may submit a response.

**Submission & Evaluation:**
*   **Process:** The process is structured around ""Seasons,"" which group submissions for specific challenges. Solutions will be requested during individual seasons via **Season Notices**.
*   **Evaluation:** Merit will be the sole consideration. The process involves four phases: Prospecting, Assessing, Kickstarting, and Episodes (award).
*   **Cost:** The Government will not pay for costs associated with preparing materials to determine merit or awardability.
*   **Teaming:** The Government may share non-trade-secret information about submissions with other prospective partners to facilitate team solutions.

**Important Dates:**
*   **Response Dates:** Solutions will be requested during individual seasons, and each Season Notice will establish specific deadlines. Deadlines are expected to be significantly shorter than normal.
*   **Contact:** gabriela.y.hurte.civ@health.mil",gemini-flash-lite-latest,20251105-045210
https://sam.gov/workspace/contract/opp/b0ae192205034d9b904a4a6627d4a14b/view,b0ae192205034d9b904a4a6627d4a14b,CNATRA COMS N6134026R0002 Draft RFP_11.4.25_1.pdf,pdf,b0ae192205034d9b904a4a6627d4a14b/CNATRA COMS N6134026R0002 Draft RFP_11.4.25_1.pdf,Solicitation / RFP / RFQ,"Detected Document Type: Solicitation / RFP / RFQ

**Purpose & Scope:**
This document is a Draft Request for Proposal (RFP) for Contractor Operations and Maintenance Services (COMS) to be provided at five Naval Air Station (NAS) locations: Meridian, MS; Kingsville, TX; Corpus Christi, TX; Whiting Field, FL; and Pensacola, FL. The contract will be awarded under Solicitation No. N6134026R0002.

**Key Requirements:**
*   **Work Locations:** Five specified NAS locations.
*   **Technical Data:** Requirements are detailed in Section J, Exhibit A (DD Forms 1423/CDRLs). Inspection and acceptance of data require successful CDRL completion and execution of DD Form 250.
*   **IT Access:** Personnel requiring Navy IT access must submit SAAR DD Form 2875 and show proof of a current background investigation before access is granted. IA/Cyber Awareness training is mandatory.
*   **Excess Repair/Replacement:** If repair/replacement costs exceed \$35,000, the contract will be adjusted FFP for costs above that threshold. The contractor must submit an RRCR within five working days of diagnosis.
*   **Over and Above Work (OAWR):** Requires prior authorization from the COR to the Contracting Officer (CO).

**Contract Details:**
*   **Contract Type:** Prices for Contract Line Item Numbers (CLINs)/Tasks are Firm Fixed Price (FFP). The contract is subject to incremental funding (252.232-7007).
*   **Period of Performance (PoP):**
    *   Mobilization: 2 Months (09/01/26 – 10/31/26).
    *   LOT I (Base Year): 12 Months (11/01/26 - 10/31/27).
    *   LOTs II-V (Options): 12 Months each, extending performance through 10/31/31.
    *   The contract may be extended up to 6 months via FAR 52.217-8.
*   **DPAS Rating:** Rated Order under DPAS.
*   **Offer Acceptance Period:** Minimum of 60 calendar days.

**Eligibility & Set-Aside:**
*   No specific set-aside information was detailed in the provided excerpts, but standard FAR/DFARS clauses regarding business requirements (e.g., CAGE maintenance, Safeguarding Covered Defense Information) are incorporated.

**Submission & Evaluation:**
*   **Submission Deadline:** Offers are due by **10:00 AM local time, 05 Feb 2026**.
*   **Award Document:** Award will be made on SF 33, SF 26, or authorized written notice.
*   **Inspection/Acceptance:** All CLINs are inspected/accepted by the Government at Destination (FOB Destination). Constructive Acceptance occurs on the 60th day after delivery/performance if no formal action is taken.
*   **Protests:** Protests must be served on PCO Colin Kelly within one day of GAO filing.

**Important Dates:**
*   **Issuance Date:** 05 Jan 2026.
*   **Offer Due Date:** 05 Feb 2026, 10:00 AM local time.
*   **Contract Start (Mobilization):** 09/01/2026.

**Key Contacts:**
*   **Contracting Officer (CO) Contact:** Janet Lynn Weihrauch Fondriest (386-479-7514, janet.l.fondriest.civ@us.navy.mil).
*   **PCO (Protests):** Colin Kelly (407-380-6776).
*   **WAWF Acceptors:** Lisa Iannotti and Chester Pennell.",gemini-flash-lite-latest,20251105-045210
https://sam.gov/workspace/contract/opp/b0ae192205034d9b904a4a6627d4a14b/view,b0ae192205034d9b904a4a6627d4a14b,L-9_GFI Request and NDA Form_N6134026R0002_2.docx,docx,b0ae192205034d9b904a4a6627d4a14b/L-9_GFI Request and NDA Form_N6134026R0002_2.docx,Other (POC List),"Detected Document Type: Other (POC List)

**Document Description:**
This document, titled ""FTSS V POC List"" and dated as of October 25, 2022, provides contact information for various contractors associated with ""Lot 1 (Unrestricted).""

**Main Content:**
The document lists seven contractors who appear to hold existing contracts (indicated by contract numbers starting with N6134022D100X). For each contractor, the following details are provided:

*   **Contractor Name and Address**
*   **Cage Code and UEI**
*   **Contract Number** (e.g., N6134022D1001)
*   **Primary and Alternate Points of Contact (POCs)**, including names, titles, phone numbers, and email addresses.

**Contractors Listed:**

1.  CAE USA Incorporated
2.  BGI-Aero Simulation, Incorporated (ASI) Joint Venture, Limited Liability Company
3.  Valiant Global Defense Services, Incorporated
4.  Delaware Resource Group (DRG) of Oklahoma, Limited Liability Company
5.  Fidelity Technologies Corporation
6.  FlightSafety Defense Corporation
7.  LB&B Associates, Incorporated

**Relevance to Offerors:**
This list appears to identify incumbent or previously awarded contractors for ""Lot 1 (Unrestricted)"" under a related contract vehicle (FTSS V). This information is relevant for bidders seeking to understand the competitive landscape or identify potential subcontractors/partners who may have prior experience or existing relationships related to this requirement.",gemini-flash-lite-latest,20251105-045210
https://sam.gov/workspace/contract/opp/b0ae192205034d9b904a4a6627d4a14b/view,b0ae192205034d9b904a4a6627d4a14b,CNATRA COMS N6134026R0002 Draft RFP_11.4.25_2.pdf,pdf,b0ae192205034d9b904a4a6627d4a14b/CNATRA COMS N6134026R0002 Draft RFP_11.4.25_2.pdf,,,gemini-flash-lite-latest,20251105-045210
https://sam.gov/workspace/contract/opp/b0ae192205034d9b904a4a6627d4a14b/view,b0ae192205034d9b904a4a6627d4a14b,CNATRA COMS N6134026R0002 Draft RFP_11.4.25_3.pdf,pdf,b0ae192205034d9b904a4a6627d4a14b/CNATRA COMS N6134026R0002 Draft RFP_11.4.25_3.pdf,,,gemini-flash-lite-latest,20251105-045210
https://sam.gov/workspace/contract/opp/b0ae192205034d9b904a4a6627d4a14b/view,b0ae192205034d9b904a4a6627d4a14b,L-9_GFI Request and NDA Form_N6134026R0002_3.docx,docx,b0ae192205034d9b904a4a6627d4a14b/L-9_GFI Request and NDA Form_N6134026R0002_3.docx,,,gemini-flash-lite-latest,20251105-045210
https://sam.gov/workspace/contract/opp/b0ae192205034d9b904a4a6627d4a14b/view,b0ae192205034d9b904a4a6627d4a14b,CNATRA COMS N6134026R0002 Draft RFP_11.4.25.pdf,pdf,b0ae192205034d9b904a4a6627d4a14b/CNATRA COMS N6134026R0002 Draft RFP_11.4.25.pdf,,,gemini-flash-lite-latest,20251105-045210
https://sam.gov/workspace/contract/opp/b0ae192205034d9b904a4a6627d4a14b/view,b0ae192205034d9b904a4a6627d4a14b,FTSS V Lot 1 Awardees_POC List_4.15.2025_1.docx,docx,b0ae192205034d9b904a4a6627d4a14b/FTSS V Lot 1 Awardees_POC List_4.15.2025_1.docx,,,gemini-flash-lite-latest,20251105-045210
https://sam.gov/workspace/contract/opp/b0ae192205034d9b904a4a6627d4a14b/view,b0ae192205034d9b904a4a6627d4a14b,FTSS V Lot 1 Awardees_POC List_4.15.2025_3.docx,docx,b0ae192205034d9b904a4a6627d4a14b/FTSS V Lot 1 Awardees_POC List_4.15.2025_3.docx,,,gemini-flash-lite-latest,20251105-045210
https://sam.gov/workspace/contract/opp/b0ae192205034d9b904a4a6627d4a14b/view,b0ae192205034d9b904a4a6627d4a14b,FTSS V Lot 1 Awardees_POC List_4.15.2025_2.docx,docx,b0ae192205034d9b904a4a6627d4a14b/FTSS V Lot 1 Awardees_POC List_4.15.2025_2.docx,Other (Awardee/POC List),"Detected Document Type: Other (Awardee/POC List)

**Document Description:**
This document is a list of awardees and associated Points of Contact (POCs) for Lot 1 (Unrestricted) of the Flight Training Services Support (FTSS) V contract vehicle, as of October 25, 2022.

**Main Content:**
The document lists seven contractors who were awarded contracts under Lot 1, along with their contract numbers (N6134022DXXXX), addresses, Cage Codes, and UEI numbers. For each awardee, primary and secondary/alternate POCs are provided, including names, titles, phone numbers (office and cell, where available), and email addresses.

**Relevance to Offerors:**
This list identifies the specific contractors who have already been awarded Lot 1 of the FTSS V contract. This information is relevant for:
*   **Teaming/Subcontracting:** Potential bidders may use this list to identify prime contractors to partner with for future opportunities under this vehicle.
*   **Market Research:** It provides insight into the current awardee pool for this specific contract lot.

**Awardees Listed (Lot 1 - Unrestricted):**

*   **CAE USA Incorporated** (Contract N6134022D1001)
*   **BGI-Aero Simulation, Incorporated (ASI) Joint Venture, Limited Liability Company** (Contract N6134022D1002)
*   **Valiant Global Defense Services, Incorporated** (Contract N6134022D1003)
*   **Delaware Resource Group (DRG) of Oklahoma, Limited Liability Company** (Contract N6134022D1004)
*   **Fidelity Technologies Corporation** (Contract N6134022D1005)
*   **FlightSafety Defense Corporation** (Contract N6134022D1006)
*   **LB&B Associates, Incorporated** (Contract N6134022D1007)",gemini-flash-lite-latest,20251105-045210
https://sam.gov/workspace/contract/opp/bbb459c5726348fda8e970e2b2856543/view,bbb459c5726348fda8e970e2b2856543,36C24926Q0031 0001_2.pdf,pdf,bbb459c5726348fda8e970e2b2856543/36C24926Q0031 0001_2.pdf, Solicitation / RFP / RFQ,"**Detected Document Type:** Solicitation / RFP / RFQ

### Purpose & Scope:
This document is Solicitation No. 36C24926Q0031, issued by the Department of Veterans Affairs, Network Contracting Office 9. The requirement is for monthly inspection, testing, and maintenance services for portable fire extinguishers located at VAMC Memphis facilities and associated vehicles.

### Key Requirements:
*   **Scope of Work:** Monthly inspection, testing, and maintenance of portable fire extinguishers.
*   **Compliance Standards:** Must adhere strictly to the latest editions of NFPA 10 (Chapters 7 & 8), NFPA 96 (Chapter 11), and OSHA 1910.157(e)(2).
*   **Maintenance Details:** Includes thorough examination of mechanical parts, agent, and seals. Rechargeable extinguishers require tamper seal removal/reinstallation.
*   **Six-Year Maintenance:** Required for stored-pressure extinguishers, including agent removal via a halon closed recovery system.
*   **Hydrostatic Testing:** Must be performed by the contractor using their own facility and trained personnel, following OSHA/NFPA 10 standards (using water/non-compressible fluid, not air as the sole medium).
*   **Additional Services:** Quarterly hood cleaning for eleven (10) Ansul systems, requiring attachment of NFPA 96 stickers/plates.
*   **Reporting:** Submit detailed reports of all maintenance/servicing to the Contracting Officer’s Representative (COR). Must utilize the VAMC Memphis bar code system for inspection documentation.
*   **Security/Training:** Employees must complete mandatory VA Privacy Training (VA20939 TMS) before starting work and must wear ID above the waist when checking in daily.
*   **Hours of Operation:** Services are generally performed Monday–Thursday, 7:30 am – 3:30 pm. Contractor must schedule inspections with Fire Safety.

### Contract Details:
*   **Contract Type:** Acquisition is Unrestricted. The contract incorporates FAR 52.212-1 and 52.212-4.
*   **Period of Performance (Base POP):** November 1, 2025, through September 30, 2026.
*   **Place of Performance:** Lt. Col. Luke Weathers, Jr. VAMC, Memphis, TN.
*   **Invoicing:** Monthly, in arrears, submitted electronically via FSC e-Invoicing.

### Eligibility & Set-Aside:
*   **NAICS Code:** 811310 (Commercial and Industrial Machinery and Equipment (except Automotive and Electronic) Repair and Maintenance).
*   **Size Standard:** \$12.5 Million NET.
*   **Set-Aside:** Unrestricted.

### Submission & Evaluation:
*   **Evaluation Factors:** Price, Experience (relevancy, recency, magnitude, and VA campus experience), and Past Performance (CPARS, reference checks).
*   **Proposal Content:** Offers must be signed/dated, include solicitation number, technical description, pricing, and acknowledgment of amendments. Offerors must hold prices firm for **30 calendar days** from the receipt date.
*   **Subcontracting:** Prior written approval is required before engaging subcontractors that involve disclosing contract information or records.

### Important Dates:
*   **Deadline for Questions:** No later than 2:00 pm CT on October 24, 2025.
*   **Offer Due Date/Time:** 10:00 am CDT on October 29, 2025.
*   **Contact for Info/Submissions:** Elyse ""Nicole"" McVey at Elyse.McVey@va.gov.",gemini-flash-lite-latest,20251105-045210
https://sam.gov/workspace/contract/opp/b0ae192205034d9b904a4a6627d4a14b/view,b0ae192205034d9b904a4a6627d4a14b,FTSS V Lot 1 Awardees_POC List_4.15.2025.docx,docx,b0ae192205034d9b904a4a6627d4a14b/FTSS V Lot 1 Awardees_POC List_4.15.2025.docx,Forms / Attachments / Pricing Sheets,"Detected Document Type: Forms / Attachments / Pricing Sheets

### Document Type:
Attachment L-9: Government Furnished Information (GFI) Request and Non-Disclosure Agreement (NDA) for the Fielded Training Systems Support V (FTSS V) CNATRA Contractor Operation and Maintenance (COMS) solicitation (Solicitation: N6134026R0002).

### Purpose / Use:
This form is used by potential FTSS V contractors to formally request access to Government Furnished Information (GFI) necessary for assessments, solicitations, and contract performance related to the CNATRA COMS requirement. Submission of this form signifies the contractor's agreement to the terms of the NDA regarding the handling and disclosure limitations of the GFI.

### Key Data Fields or Instructions:
*   **Request Submission:** Must be signed by an individual authorized to bind the company to the agreement.
*   **Personnel Identification:** The request must list all personnel (including subcontractors) who will access the GFI, detailing their name, firm, position, citizenship, email, and phone number.
*   **GFI Access Authorization:** Personnel receiving electronically provided GFI must be authorized via the Joint Certification Program (JCP) website.
*   **Export Control Compliance:** Contractors must ensure compliance with ITAR/EAR and must have completed DD Form 2345 to receive GFI marked with export control restrictions. Only employees associated with the company’s CAGE code on the JCP site can receive such marked GFI.
*   **GFI Return/Destruction:** GFI must be returned or certified as destroyed within 10 business days of contract award, solicitation cancellation, or government request. Successful offerors must return/destroy GFI within 10 days of submitting the final material inspection and receiving report (per 252.246-7000).

### Relevance to Offerors:
This document is mandatory for any offeror requiring access to sensitive technical data, Performance Work Statements, or other documents listed in Section J of the main solicitation. Failure to complete and comply with this NDA will prevent access to necessary proposal information. The prime contractor is responsible for flowing down these NDA requirements to all subcontractors.",gemini-flash-lite-latest,20251105-045210
https://sam.gov/workspace/contract/opp/b0ae192205034d9b904a4a6627d4a14b/view,b0ae192205034d9b904a4a6627d4a14b,L-9_GFI Request and NDA Form_N6134026R0002_1.docx,docx,b0ae192205034d9b904a4a6627d4a14b/L-9_GFI Request and NDA Form_N6134026R0002_1.docx,,,gemini-flash-lite-latest,20251105-045210
